,vulnName,changeset,CVE,BID,BugzillaOpendate,reporttime,patchrelease
437,876762,dd394e3894ac,CVE-2013-1725,62467,2013-05-28,2013-09-17,2013-09-17
438,877287,f98048e391b7 7df36088f645 ee9cc4f09fb6,CVE-2013-1683,,2013-05-29,2013-06-25,2013-06-25
439,879787,51daaed82ceb 38ed376e845b 3ec7f5434e27,CVE-2013-1714,61882,2013-06-05,2013-08-06,2013-08-06
440,879924,291207393608 7cae220f4d2f,CVE-2013-1708,61877,2013-06-05,2013-08-06,2013-08-06
441,880544,9fbdd1b84f77 32d9640c3882 4674ce0eda2a aaba3099e010 4056151eb62b,CVE-2013-5592,63418,2013-06-06,2013-10-29,2013-10-29
442,880734,5ee0caa5506d 8f0aee7807f9 9838fbb641f9,CVE-2013-1701,61874,2013-06-07,2013-08-06,2013-08-06
443,882865,3b7d3727478a,CVE-2013-1705,61871,2013-06-13,2013-08-06,2013-08-06
444,883165,1393fe579803 3f7234d9c1d9,CVE-2013-1715,61883,2013-06-14,2013-08-06,2013-08-06
445,883313,fef3ab6511b4 73b647c71e49 618a995f2075,CVE-2013-1704,61864,2013-06-14,2013-08-06,2013-08-06
446,883514,11e825ffbe54 4265c7297167 a4802632f6d8,CVE-2013-1732,62469,2013-06-15,2013-09-17,2013-09-17
447,886102,0c576cf51a80,CVE-2013-5592,63418,2013-06-23,2013-10-29,2013-10-29
448,886262,17221c8fa982 10df319c639d,CVE-2013-5614,64207,2013-06-24,2013-12-10,2013-12-10
449,886850,6292baed5ec3,CVE-2013-5609,64204,2013-06-25,2013-12-10,2013-12-10
450,887921,870d2959d44d,CVE-2013-5592,63418,2013-06-27,2013-10-29,2013-10-29
451,888107,406437684622 a6723694edbb 960a41eb5c01,CVE-2013-1701,61874,2013-06-27,2013-08-06,2013-08-06
452,888314,bc1a5c66674b 3f1c622325a5 fa67f60f5318,CVE-2013-1707,61873,2013-06-28,2013-08-06,2013-08-06
453,888361,d2df630c6f11 3623473e7948 42bf5244cbf3,CVE-2013-1706,61869,2013-06-28,2013-08-06,2013-08-06
454,888820,14ff70627709 2ae4fd73f675 e37e3047baae,CVE-2013-1720,62465,2013-06-30,2013-09-17,2013-09-17
455,889193,a1933883ecd5 a68ce4ee08ed 952b2b87cc07,CVE-2013-1718,62463,2013-07-01,2013-09-17,2013-09-17
456,890277,0dbcf7b6347a 229a2402debc,CVE-2013-1721,62470,2013-07-04,2013-09-17,2013-09-17
457,890432,1430526cf6e5 2f3a72f707c9,CVE-2013-5610,64206,2013-07-04,2013-12-10,2013-12-10
458,890853,896cdd92608d 5d99a7c9a26a,CVE-2013-1726,62482,2013-07-08,2013-09-17,2013-09-17
459,891693,9a9a6324b001 364bd220cdb7 158afa8bba37 edc3765d2780 d60b630fdd37 52aaf3194c42 0297fa9b8006,CVE-2013-6629,63676,2013-07-09,2013-11-12,2013-11-12
460,893308,b36a029cdb83 d63793b1264c 6a2257f2a08b,CVE-2013-1722,,2013-07-12,2013-09-18,2013-09-17
461,893519,bb2abb7412e6 6e0534f87045 ecdbdbed2233,CVE-2013-1719,62462,2013-07-13,2013-09-17,2013-09-17
462,893684,b3aa850f03fc aa1e0d96de39,CVE-2013-1702,61875,2013-07-15,2013-08-06,2013-08-06
463,894215,7f98616d7914 4df8820be2aa 131a40749cb9,CVE-2018-12375,105276,2013-07-15,2018-09-05,2018-09-05
464,894736,6e2d977529e4,CVE-2013-6672,64210,2013-07-16,2013-12-10,2013-12-10
465,895557,cc271727af48 90fb37782bb5 4db655b66945 75ce83516916,CVE-2014-1530,67137,2013-07-18,2014-04-29,2014-04-29
466,896268,772ce6463fd8 4dd51f45f0bd,CVE-2014-1493,66412,2013-07-21,2014-03-18,2014-03-18
467,897676,1d86b4d537e1,CVE-2013-1718,62463,2013-07-24,2013-09-17,2013-09-17
468,898381,affe224de780 7fbedcc70869,CVE-2013-1719,62462,2013-07-26,2013-09-17,2013-09-17
469,898832,b31a5d8c5e7f 7c52efc15dfd 73848fcdb8bb,CVE-2013-1719,62462,2013-07-28,2013-09-17,2013-09-17
470,898871,b0740553e48d 1cb028ae400b edb54dd2914d cd25013aa033 bd6b0a3cf6c7 c0d97b086e9f 1a4a74fa7cf1 2e0343c21084 193c280a9521 1df7abe9208f,CVE-2013-1735,62479,2013-07-28,2013-09-17,2013-09-17
471,899022,6b67f2733685 69d2e4db243b 80c22c20bde5,CVE-2013-1718,62463,2013-07-29,2013-09-17,2013-09-17
472,899702,5ed0a7162516 42d7eed1d9bc cc61aa3e37ff,CVE-2013-1731,62476,2013-07-30,2013-09-17,2013-09-17
473,901351,d3527ee9909d bc984c603e79 abe44f1c9fcb 1cef98f03401,CVE-2013-1718,62463,2013-08-04,2013-09-17,2013-09-17
474,905382,a88805b4afb5 68d750662e15 f5a5f724bdc1 3e9fd7620fb6 50f1542687a6 70e625ea860f,CVE-2013-5609,64204,2013-08-14,2013-12-10,2013-12-10
475,905903,fbecef67074c 8f44e7a03c4c,CVE-2013-5610,64206,2013-08-15,2013-12-10,2013-12-10
476,906301,b81ac916f015 a7b75c5af99a e0cc79b0d1e4,CVE-2013-1736,62478,2013-08-17,2013-09-17,2013-09-17
477,908933,41cb765011b6 bf293d7d7ac6,CVE-2016-2833,91074,2013-08-23,2016-06-07,2016-06-07
478,909494,c0e80bbe50fb b6412dc95e7f 9dd5f0e7f716 2a52a96cb0c6,CVE-2013-1719,62462,2013-08-26,2013-09-17,2013-09-17
479,909586,de5cfdf73a3c,CVE-2014-1494,66419,2013-08-26,2014-03-18,2014-03-18
480,910139,0a896a85ce0c f2c7e4e24bea,CVE-2014-1485,65322,2013-08-28,2014-02-04,2014-02-04
481,910881,8af98453b511 5a9c43923a4d,CVE-2013-5596,63420,2013-08-29,2013-10-29,2013-10-29
482,911707,dcd4c1b60d7f,CVE-2014-1478,,2013-09-02,2014-02-06,2014-02-04
483,912534,b17120deb5b4 36c99527ce97 88dbb710851f,CVE-2013-5592,63418,2013-09-04,2013-10-29,2013-10-29
484,913805,0f2821706cdb e908afe16c31 e64edb137dca,CVE-2014-1557,68824,2013-09-07,2014-07-22,2014-07-22
485,914017,e282e8a9712a cdee8d489101 e449862b8ddd,CVE-2013-5604,63430,2013-09-08,2013-10-29,2013-10-29
486,915210,14b7cbd254a8 3a486112072b 7c4e44bb2234 233ab50d098a,CVE-2013-5599,63423,2013-09-11,2013-10-29,2013-10-29
487,916404,331a8e2fa56b ad676365b814 39c1e363005c,CVE-2013-5603,,2013-09-13,2013-10-30,2013-10-29
488,916576,d5adee3511dc b3ca57c97999 fb7f1e4585d6,CVE-2013-5600,63427,2013-09-15,2013-10-29,2013-10-29
489,916580,f9ae7613751c 6cfb2b0f594b ac54c9fcd528,CVE-2013-5595,63421,2013-09-15,2013-10-29,2013-10-29
490,916635,e56f23a35f8b,CVE-2014-1478,,2013-09-15,2014-02-06,2014-02-04
491,916685,802e8457aef7 a684bd944d90 e57b395d27d3,CVE-2013-5601,63428,2013-09-16,2013-10-29,2013-10-29
492,917380,5af82266fa35 3d666051d1d7 986074bde47d 05b552b99409,CVE-2013-6673,64213,2013-09-17,2013-12-10,2013-12-10
493,917841,c231777cadca 0095ca6ac388,CVE-2013-5619,64215,2013-09-18,2013-12-10,2013-12-10
494,918864,e0daf4f7c665 c3a6190a6d64 3720d4e9348f,CVE-2013-5597,63422,2013-09-20,2013-10-29,2013-10-29
495,919592,1cdcddd3c656 2dfaa9c55efd 7be150811dd8,CVE-2014-1519,67125,2013-09-23,2014-04-29,2014-04-29
496,921470,d887626fd6d6 86e26e292344 90af7e816b88,CVE-2014-1477,65317,2013-09-27,2014-02-04,2014-02-04
497,921622,21d19c772468 d94b8f7db6c5 2d191d69f740 3090db8c413f,CVE-2014-1533,67965,2013-09-27,2014-06-10,2014-06-10
498,922603,c00387255d25,CVE-2014-1478,,2013-10-01,2014-02-06,2014-02-04
499,924348,d2fe5f5b558e a7735f4df766 c33c9dde355c,CVE-2014-1478,,2013-10-08,2014-02-06,2014-02-04
500,925747,c4177c7f6f8b a994c03f25d4,CVE-2014-1496,66416,2013-10-11,2014-03-18,2014-03-18
501,925896,30c52c82e37b,CVE-2014-1477,65317,2013-10-11,2014-02-04,2014-02-04
502,926361,77a86dcd14d8 381e38e1d23d,CVE-2013-5618,64211,2013-10-14,2013-12-10,2013-12-10
503,929261,1e0352fd12d8 f115afa37597 80d76b93040f,CVE-2013-5615,64216,2013-10-21,2013-12-10,2013-12-10
504,930281,e93c7c45903f eb748b480402 14ed3e7e606e,CVE-2013-6671,64212,2013-10-23,2013-12-10,2013-12-10
505,930381,3256a8c0d4dd d59e42825c44 f8c34ae74b10 889dd3ef9c6c,CVE-2013-5613,64203,2013-10-23,2013-12-10,2013-12-10
506,932162,854452f105dc 9fa5a62bbb51,CVE-2014-1478,,2013-10-28,2014-02-06,2014-02-04
507,933219,223af50b7080 ddf665aa22b3,CVE-2014-1494,66419,2013-10-31,2014-03-18,2014-03-18
508,935618,9c5d6e88ff7a 5d34124c78a8,CVE-2014-1498,66421,2013-11-06,2014-03-18,2014-03-18
509,936808,0e4260c7fa4d 3c88ff023416 8334da282e42,CVE-2014-1477,65317,2013-11-09,2014-02-04,2014-02-04
510,937132,68f065d772e8 58f46efec92e 12b7cb9e2054,CVE-2014-1477,65317,2013-11-11,2014-02-04,2014-02-04
511,937582,044c28763a8d 72560d160a16 17195f059d65,CVE-2013-5609,64204,2013-11-12,2013-12-10,2013-12-10
512,937697,c3f75843aed0 fea79cd5d6ee ec83301af0dc,CVE-2014-1477,65317,2013-11-12,2014-02-04,2014-02-04
513,938341,eb01c6ccd716 44fe639256f8 0395ab4e357b 55acf28131b7,CVE-2013-5616,64209,2013-11-13,2013-12-10,2013-12-10
514,938431,e4b5ab3610da fd55575b3350 2765cb3f2d5e,CVE-2014-1478,,2013-11-13,2014-02-06,2014-02-04
515,938626,78a02007f383,CVE-2014-1494,66419,2013-11-14,2014-03-18,2014-03-18
516,939472,335ec0f81ead ab93ba38200e,CVE-2014-1478,,2013-11-16,2014-02-06,2014-02-04
517,942940,5544b1b9b81e 22b9018bf95c 8de854b69d18,CVE-2014-1478,,2013-11-25,2014-02-06,2014-02-04
518,943803,5a7ba959a5d1 848b57d9d85b 04e166b45ee3 15d30496c66d ceb821fb9115 e0ced44cd88d,CVE-2014-1482,,2013-11-27,2014-02-06,2014-02-04
519,944278,30bdfabba1e0 a5f796e3a9de,CVE-2014-1478,,2013-11-27,2014-02-06,2014-02-04
520,944321,a29676c924d7 6c7f10c4e899 74fb6443cd2d,CVE-2014-1478,,2013-11-28,2014-02-06,2014-02-04
521,944353,e3b422965837 f71474f7081b 24dcfacab028 d27facd3d35d 1cf083a2ffe7,CVE-2014-1518,67123,2013-11-28,2014-04-29,2014-04-29
522,944851,bbd6da0400ff 07df8373cf97 3d79e4c4b354,CVE-2014-1478,,2013-11-29,2014-02-06,2014-02-04
523,945192,8f65c2be0e01 a04793749000 a0b7f3bd16d9 cce919848572 cf270a9a66ad,CVE-2015-0833,72747,2013-12-02,2015-02-24,2015-02-24
524,945334,d212ce6a9a18 de98352c72c6,CVE-2014-1477,65317,2013-12-02,2014-02-04,2014-02-04
525,945585,697f5c9e6ec1 8c7839e7f32e 6800c2e02e51 c915f234da21 3161b119617a 74e9dd9a411c,CVE-2014-1478,,2013-12-02,2014-02-06,2014-02-04
526,946733,046cf0c4f858 37f2d83153a5 c896d8ee21f0 f1a8671a0b7e,CVE-2014-1478,,2013-12-05,2014-02-06,2014-02-04
527,947592,1c3f5cb23af7 13f68c5b1ba2 53ee1bb74686,CVE-2014-1487,65330,2013-12-07,2014-02-04,2014-02-04
528,950427,cdbe5779c728,CVE-2014-1483,65316,2013-12-14,2014-02-04,2014-02-04
529,950438,c93234bf8a97 facabfc24d51 dbac310ca225,CVE-2014-1477,65317,2013-12-14,2014-02-04,2014-02-04
530,950452,0c2a1f9f76a0,CVE-2014-1478,,2013-12-15,2014-02-06,2014-02-04
531,952022,397788955043,CVE-2014-1518,67123,2013-12-19,2014-04-29,2014-04-29
532,953104,567977c0c7da,CVE-2014-1519,67125,2013-12-25,2014-04-29,2014-04-29
533,953114,91a585e70f28 b0157bcff32c d63b720379c4,CVE-2014-1477,65317,2013-12-25,2014-02-04,2014-02-04
534,953373,0764495bc9b8 b38b8e812aa7 2debd43d9b9e,CVE-2014-1478,,2013-12-28,2014-02-06,2014-02-04
535,956524,94f825fa6750 e1181448cd9b,CVE-2014-1500,66428,2014-01-04,2014-03-18,2014-03-18
536,958867,9539fbbb66ec 2cffd1ae3ca3,CVE-2014-1493,66412,2014-01-11,2014-03-18,2014-03-18
537,960145,56673c075bed dbdcb030b2d7 54f798e1ae0f,CVE-2014-1493,66412,2014-01-15,2014-03-18,2014-03-18
538,961676,24123c2951c5 bfd99c9d0c47 7215a496c2ad,CVE-2014-1520,,2014-01-20,2014-04-30,2014-04-29
539,963198,7f2628d41325 9bf1936426ef,CVE-2014-1508,,2014-01-23,2014-03-19,2014-03-18
540,963974,0d41267969e1 647c4831e7d1 f5089b00dce0,CVE-2014-1493,66412,2014-01-25,2014-03-18,2014-03-18
541,964462,41fbeb789ade fc9031575cd1 1208fe0f7876,CVE-2014-1494,66419,2014-01-27,2014-03-18,2014-03-18
542,965982,6fcd9f9c189f c515e8ba94f7,CVE-2014-1493,66412,2014-01-30,2014-03-18,2014-03-18
543,966021,4fe634bea8de fd6042c0a6bd,CVE-2014-1509,66425,2014-01-30,2014-03-18,2014-03-18
544,966311,b3579b7bd49e 8463f29c6e21 bb8ad829ddae,CVE-2014-1497,,2014-01-31,2014-03-19,2014-03-18
545,966630,b300ff71f9b0 5d9bf448a9a9 17432cc5074d,CVE-2014-1518,67123,2014-02-01,2014-04-29,2014-04-29
546,967341,71f4051ae6b3 98352d9e9067 5428e2888c94,CVE-2014-1493,66412,2014-02-03,2014-03-18,2014-03-18
547,969226,7f295bcceea0 f6879fbf3c94 05c933823ad8,CVE-2014-1523,67129,2014-02-06,2014-04-29,2014-04-29
548,969309,63e4d75cc007,CVE-2015-4514,77411,2014-02-07,2015-11-03,2015-11-03
549,969549,304350ccb7ac 3bfe9190b72d,CVE-2014-1534,67964,2014-02-07,2014-06-10,2014-06-10
550,972622,b11d40f3ba4b 3cc2d13051d0 f8a20613302c,CVE-2014-1502,66422,2014-02-13,2014-03-18,2014-03-18
551,973874,7fba42f5f555 21879e298728,CVE-2014-1534,67964,2014-02-18,2014-06-10,2014-06-10
552,977538,00f1d0e19c9b 1150740733cb 7bf309f95730,CVE-2014-1493,66412,2014-02-27,2014-03-18,2014-03-18
553,977955,cb0eb74c0cc3 4e00e7419c6f,CVE-2014-1519,67125,2014-02-27,2014-04-29,2014-04-29
554,978811,21d0c653afa1,CVE-2014-1533,67965,2014-03-03,2014-06-10,2014-06-10
555,978862,769d705970fc 373012140ff7,CVE-2014-1540,67978,2014-03-03,2014-06-10,2014-06-10
556,980537,c9585852983b f2bcd64e5fe7 9933fa36efa5,CVE-2014-1518,67123,2014-03-06,2014-04-29,2014-04-29
557,982906,5461dd604fcf 110cdd90b1ed fdbb3889ca2b,CVE-2014-1510,66206,2014-03-12,2014-03-13,2014-03-13
558,982909,e522b5f583ee 1b0404fd3518 82b2949b1ec2,CVE-2014-1511,,2014-03-12,2014-03-19,2014-03-18
559,982957,d2ea439a73f6 3f7820166bb0,CVE-2014-1512,66209,2014-03-12,2014-03-13,2014-03-13
560,983344,43bdcb0d3c73 fa8369f3ad57 4ab661c30430 07dc951bcff5 e7f941c91aaa b5722e8c9a77,CVE-2014-1514,66240,2014-03-13,2014-03-14,2014-03-14
561,985135,ab37b7aebcc2 734a7a31ee9c 6f561fd4e045,CVE-2014-1552,68821,2014-03-18,2014-07-22,2014-07-22
562,986678,fdf61269816b 874c602f70fa c19e0e0a8535,CVE-2014-1518,67123,2014-03-21,2014-04-29,2014-04-29
563,986843,ded76bd93630 e05b578dcd6d 70aebd1f91b2 f2fcf4c36ee9 ed9793adc2c7 bee9c026e827,CVE-2014-1518,67123,2014-03-22,2014-04-29,2014-04-29
564,986864,72ba89a774db e8bdf848dd9b e6b88dfe88cd,CVE-2014-1519,67125,2014-03-22,2014-04-29,2014-04-29
565,987003,ee9b3f32f16a 760327353a9c bc5ac3067e5d,CVE-2014-1529,67135,2014-03-23,2014-04-29,2014-04-29
566,987140,4ede230e0938 8fac4b0aed5e dfb99f6e4843,CVE-2014-1531,67134,2014-03-24,2014-04-29,2014-04-29
567,987794,74871c4df0a7,CVE-2014-8636,72041,2014-03-25,2015-01-13,2015-01-13
568,988698,5627301b95de 1915368f79fe,CVE-2015-2715,74611,2014-03-26,2015-05-12,2015-05-12
569,989183,651662279e95 a2231750b004 13e065bdc821,CVE-2014-1524,67131,2014-03-27,2014-04-29,2014-04-29
570,989994,e6eeddc2625a 347373e7e608 3c6892869d25,CVE-2014-1536,67966,2014-03-31,2014-06-10,2014-06-10
571,990096,9a491dcb9c7f 96d5b6816785,CVE-2014-1548,68818,2014-03-31,2014-07-22,2014-07-22
572,990247,ac50c746cfd3,CVE-2014-1554,69526,2014-03-31,2014-09-02,2014-09-02
573,990794,4ce8894b2876 56d760bc26ac 500c93ec076a 004a7c15d761 51a84afe085d,CVE-2014-1519,67125,2014-04-01,2014-04-29,2014-04-29
574,990868,1e0fc97c0b28 20143f06748b,CVE-2014-1534,67964,2014-04-01,2014-06-10,2014-06-10
575,991471,8e20983ae82d c50f6cbac4a2 1be8ef9bf661,CVE-2014-1518,67123,2014-04-02,2014-04-29,2014-04-29
576,991533,1be457e6d85b ac90473bd438 ece051d029de,CVE-2014-1542,67968,2014-04-03,2014-06-10,2014-06-10
577,992274,9e0e519805ab 3a6b4d996fe7 2d1b4d36eef9,CVE-2014-1533,67965,2014-04-04,2014-06-10,2014-06-10
578,992968,1a12d31c2289 8a18196731b1 df4f53346f73,CVE-2014-1518,67123,2014-04-07,2014-04-29,2014-04-29
579,994444,a71e790f9652,CVE-2014-1548,68818,2014-04-09,2014-07-22,2014-07-22
580,995075,ffcc0f0992dd 92c3567e5a0c,CVE-2014-1553,69524,2014-04-10,2014-09-02,2014-09-02
581,995289,5959dd123953 abda9ad7e889 eaa1f0c148ec 3b65e1a1c52a,CVE-2014-1522,67127,2014-04-11,2014-04-29,2014-04-29
582,995607,eb8e31011371 f23828f89bdb 838a0ac967ae,CVE-2014-1519,67125,2014-04-12,2014-04-29,2014-04-29
583,995817,35e57f348ddf 1e0fac4a167b,CVE-2014-1534,67964,2014-04-13,2014-06-10,2014-06-10
584,996536,4441b7c2b10b 28a81d11f8db 3debec91f196,CVE-2014-1534,67964,2014-04-15,2014-06-10,2014-06-10
585,996715,9d8a5c8d8328 44bc3af856a4 af7d521d4fb3 23cc851c112b,CVE-2014-1533,67965,2014-04-15,2014-06-10,2014-06-10
586,996883,d8300867f3f2 4300612b17c5 9208db873dbf,CVE-2014-1519,67125,2014-04-15,2014-04-29,2014-04-29
587,997795,ba276673a564,CVE-2014-1560,68813,2014-04-17,2014-07-22,2014-07-22
588,999274,610c64ec2d47 66ba351e8cb6 56d4102f4ada 50428e91f0bc,CVE-2014-1537,,2014-04-21,2014-06-11,2014-06-10
589,1000185,bd0a38a9b756 66992fa55eb6 8c3afb2c80ae 92ecf648b737 6792ae50367f f4ac2886a80c cb78c3777143 542f83ec6345,CVE-2014-1541,,2014-04-23,2014-06-11,2014-06-10
590,1000598,64356b36da13 cff3a438c3e1 bd802fef45ae 56d4c53323c0,CVE-2014-1534,67964,2014-04-23,2014-06-10,2014-06-10
591,1000960,e2e7cad0ccae 1389f09bbbc9 97a41bb4273d 10e5a05f34b3,CVE-2014-1534,67964,2014-04-24,2014-06-10,2014-06-10
592,1001994,a5d6027756ae,CVE-2014-1575,70439,2014-04-27,2014-10-14,2014-10-14
593,1002340,f9cecb6a3439 0298a65d3875 7a22ed0a3752 6879a3064321,CVE-2014-1534,67964,2014-04-28,2014-06-10,2014-06-10
594,1002702,9dafb9b56b5c 2bbc56ea0d3d cc906edb11c0,CVE-2014-1548,68818,2014-04-28,2014-07-22,2014-07-22
595,1005578,2ffa88afe433 0f40e6c752c8 908f619b9122 0c8b19312abf,CVE-2014-1534,67964,2014-05-03,2014-06-10,2014-06-10
596,1005991,3fcf3b402ec7 4bfaf7fd30bd b9480ce8f288 61d3f469b8e2 fadc9f270e9f b8c1a399905d,CVE-2015-0814,73464,2014-05-05,2015-03-31,2015-03-31
597,1011354,d28403874a12 74ab91e63ea5 ac926de428c3,CVE-2014-1574,70436,2014-05-15,2014-10-14,2014-10-14
598,1011859,363d6de09201 1eed1c079cd6 0bcc74404878,CVE-2014-1543,67969,2014-05-17,2014-06-10,2014-06-10
599,1012609,e485a89895eb 5943291a9752 7a21538bedac,CVE-2014-1577,70440,2014-05-19,2014-10-14,2014-10-14
600,1012694,42f98b5cfcf2 6968f4e3e383 9f3d7d823bc3,CVE-2014-1547,68811,2014-05-19,2014-07-22,2014-07-22
601,1013001,5df7f0bf77fc afef8d8afd37 c94fc6b83daa,CVE-2014-1588,71392,2014-05-19,2014-12-02,2014-12-02
602,1013056,5c805d803e11 ceb34c8aeb95 eba5d3400944,CVE-2014-1548,68818,2014-05-19,2014-07-22,2014-07-22
603,1018234,cdb42fe85f9a 525ebf67bd8f af9d52d05f74,CVE-2014-1551,68817,2014-05-30,2014-07-22,2014-07-22
604,1018524,109af7e5adbf e7f718f619ba 3315c53c4bb7,CVE-2014-1563,69523,2014-05-30,2014-09-02,2014-09-02
605,1019684,2a0bb2357664 c28fb44d72a9 400d802dc432,CVE-2014-1547,68811,2014-06-03,2014-07-22,2014-07-22
606,1020008,cbb2e610473e de8176e8f333,CVE-2014-1548,68818,2014-06-03,2014-07-22,2014-07-22
607,1020034,e024afb9f1d9,CVE-2014-1575,70439,2014-06-03,2014-10-14,2014-10-14
608,1020041,412a7f011ebb b110a17ac17b ca2e553fcd1b,CVE-2014-1548,68818,2014-06-03,2014-07-22,2014-07-22
609,1020205,1058421266f4 96f02035050d 1db524a4b295,CVE-2014-1549,68820,2014-06-04,2014-07-22,2014-07-22
610,1020411,e12e7d58c028 307ac98a19c2,CVE-2014-1550,68810,2014-06-04,2014-07-22,2014-07-22
611,1021240,e07896399710,CVE-2014-1548,68818,2014-06-05,2014-07-22,2014-07-22
612,1022945,5df484f5ae8e 59a8340afc89,CVE-2014-1553,69524,2014-06-09,2014-09-02,2014-09-02
613,1023035,000b317ce64f,CVE-2014-1575,70439,2014-06-09,2014-10-14,2014-10-14
614,1023121,034d1469b083 bf28f13cb7ac c12e143ed44f,CVE-2014-1555,68814,2014-06-10,2014-07-22,2014-07-22
615,1023158,36814bee6277,CVE-2014-1588,71392,2014-06-10,2014-12-02,2014-12-02
616,1024765,0c09da2ef546 2210c3fbcf63 358992828820 b1873b86994c e3522dec2b84,CVE-2014-1547,68811,2014-06-12,2014-07-22,2014-07-22
617,1025267,cb55f73763cd f84225671f1f,CVE-2016-2832,91074,2014-06-13,2016-06-07,2016-06-07
618,1026022,9c65f4d62c92 8825a5c848a2 a8bd3841c658,CVE-2014-1559,68815,2014-06-16,2014-07-22,2014-07-22
619,1026774,d9e48e922e0d,CVE-2014-8635,72050,2014-06-17,2015-01-13,2015-01-13
620,1027300,c220f15e006b,CVE-2014-8635,72050,2014-06-18,2015-01-13,2015-01-13
621,1027359,4e63a5bebd3f 65af5e10bfe4,CVE-2014-1553,69524,2014-06-18,2014-09-02,2014-09-02
622,1028891,9aaf15b51ff2 bd76b300b5a9 635e32a71297,CVE-2014-1556,68822,2014-06-23,2014-07-22,2014-07-22
623,1030667,af98d4bb0061,CVE-2015-0828,72744,2014-06-26,2015-02-24,2015-02-24
624,1032208,03f72dc8cbb1 f81a509fc014,CVE-2014-1575,70439,2014-06-30,2014-10-14,2014-10-14
625,1033020,c5e0699e4b50,CVE-2014-1575,70439,2014-07-01,2014-10-14,2014-10-14
626,1033121,2f00e114a489 86f331357783,CVE-2014-1553,69524,2014-07-01,2014-09-02,2014-09-02
627,1034230,170873fd6b99,CVE-2014-1575,70439,2014-07-03,2014-10-14,2014-10-14
628,1035007,238ab54e98e3 9306dcf4eb39 e6cee3b7907e,CVE-2014-1553,69524,2014-07-06,2014-09-02,2014-09-02
629,1035438,373ec3f226af 15c397ebfd14 edd37821774c,CVE-2014-1548,68818,2014-07-07,2014-07-22,2014-07-22
630,1036515,faf3c7ba3985 bcab77a47096,CVE-2015-0815,73466,2014-07-09,2015-03-31,2015-03-31
631,1037641,457ca2777ef4 98ec8fb73632 9e94aa2f0ae7,CVE-2014-1567,69520,2014-07-11,2014-09-02,2014-09-02
632,1037666,e23798c63191 3f1102854110 7c8cf25aa827 784c7fb4c431,CVE-2014-1553,69524,2014-07-11,2014-09-02,2014-09-02
633,1037830,0e7b30eb1a7c,CVE-2014-1588,71392,2014-07-12,2014-12-02,2014-12-02
634,1041512,f840facdeb03 80e3a7e6be35 dafe68644b45,CVE-2014-1576,70430,2014-07-21,2014-10-14,2014-10-14
635,1042567,dbc722859c16 da7bdb2b6ee3 d38dd7de64b3,CVE-2014-1587,71391,2014-07-23,2014-12-02,2014-12-02
636,1044077,dbf06fdc8ecc a8459b40a444 8008235a2429,CVE-2015-4500,76816,2014-07-25,2015-09-22,2015-09-22
637,1045977,9833f4970436 ab8b62a75e77 bff13e7445c5,CVE-2014-1564,69525,2014-07-29,2014-09-02,2014-09-02
638,1046421,bf5fd6a7021e,CVE-2015-4515,77412,2014-07-30,2015-11-03,2015-11-03
639,1047831,8276088e9fec bef1ccd4c38d 0c488a1d2142,CVE-2014-1565,69521,2014-08-02,2014-09-02,2014-09-02
640,1048517,06b830f9b0e7,CVE-2014-1588,71392,2014-08-04,2014-12-02,2014-12-02
641,1049095,c4d1c0041347 d8e146e60d24,CVE-2014-1582,70432,2014-08-05,2014-10-14,2014-10-14
642,1050340,64db0d9db944 320e1620d36d 7774f27d0d31 8f7cecb87572 33e142669649 12fd4b703210 2491548a1dcc 7d1e2bb43a8c f752615f4e19 a4014b7b418a a3761879135a,CVE-2014-8632,71556,2014-08-07,2014-12-02,2014-12-02
643,1054359,f6cdb000f3d8 b0b59289683f f5bfa8f3434c,CVE-2014-1562,69519,2014-08-15,2014-09-02,2014-09-02
644,1054538,7229fe7c6215,CVE-2014-8635,72050,2014-08-15,2015-01-13,2015-01-13
645,1056410,fffed2b68c8e a6db8094e78f b964c317dbff 0296484f4f84,CVE-2015-2725,75541,2014-08-20,2015-07-02,2015-07-02
646,1059081,7e68af7a1922 9715aeb5d7a4 48a159459034 1e7ff09e4903 036a8a5d4a2d 40476921f2ad 4b3a7292ddad a8c1768e0d87,CVE-2015-2726,75541,2014-08-26,2015-07-02,2015-07-02
647,1061214,860a8e4ae2fa 77dcdf987c19 a485602f5cb1,CVE-2014-1574,70436,2014-09-01,2014-10-14,2014-10-14
648,1061600,d803279cf506 464e58c74841 025117f71163,CVE-2014-1574,70436,2014-09-02,2014-10-14,2014-10-14
649,1062876,786737c759d7 321f747c7d7f d508b53c3dee,CVE-2014-1585,70425,2014-09-04,2014-10-14,2014-10-14
650,1062981,6377d0124222 0a4f8c5845d3 46abad0899f9,CVE-2014-1586,70427,2014-09-04,2014-10-14,2014-10-14
651,1063327,0d55b8666ca6 b2eb224bbb03 16aa4dfa9001,CVE-2014-1578,70428,2014-09-04,2014-10-14,2014-10-14
652,1063733,f5ad5364a2df c775b7328ab0 5982da7a1215,CVE-2014-1580,70431,2014-09-05,2014-10-14,2014-10-14
653,1064346,88d55c033782 6232dcb73aa5 fd4720dd6a46,CVE-2014-1574,70436,2014-09-08,2014-10-14,2014-10-14
